Name,display_name,genre,title,ruler,date,provenience,line_count,word_count,Personal_Names,aproximate_breaks,number_of_dates,number_of_eponyms,places_of_dates_in_text,Break_ratio,Fragmentary,Line_ratio,Word_ratio,Relative_Path
Q003514,RINAP 3 040,Royal Inscription,,Sennacherib,,Nineveh,2,23,0,11,0,0,,0.0,2.090909090909091,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003514.json
Q003515,RINAP 3 041,Royal Inscription,,Sennacherib,,Nineveh,2,3,0,3,0,0,,0.0,1.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003515.json
Q003516,,,,Sennacherib,,Nineveh,2,17,0,3,0,0,,0.0,5.666666666666667,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003516.json
Q003517,,,,Sennacherib,,Nineveh,2,27,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003517.json
Q003518,,,,Sennacherib,,Nineveh,4,17,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003518.json
Q003519,RINAP 3 045,Royal Inscription,,Sennacherib,,Nineveh,5,42,0,22,0,0,,0.0,1.9090909090909092,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003519.json
Q003520,RINAP 3 046,Royal Inscription,,Sennacherib,,Nineveh,2,31,0,6,0,0,,0.0,5.166666666666667,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003520.json
Q003521,RINAP 3 047,Royal Inscription,,Sennacherib,,Nineveh,3,20,0,14,0,0,,0.0,1.4285714285714286,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003521.json
Q003522,RINAP 3 048,Royal Inscription,,Sennacherib,,Nineveh,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003522.json
Q003523,RINAP 3 049,Royal Inscription,,Sennacherib,,Nineveh,3,27,0,11,0,0,,0.0,2.4545454545454546,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003523.json
Q003524,RINAP 3 050,Royal Inscription,,Sennacherib,,Nineveh,3,27,0,11,0,0,,0.0,2.4545454545454546,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003524.json
Q003525,RINAP 3 051,Royal Inscription,,Sennacherib,,Nineveh,9,39,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003525.json
Q003526,RINAP 3 052,Royal Inscription,,Sennacherib,,Nineveh,2,8,0,3,0,0,,0.0,2.6666666666666665,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003526.json
Q003527,RINAP 3 053,Royal Inscription,,Sennacherib,,Nineveh,9,42,0,14,0,0,,0.0,3.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003527.json
Q003528,RINAP 3 054,Royal Inscription,,Sennacherib,,Nineveh,2,10,0,1,0,0,,0.0,10.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003528.json
Q003529,RINAP 3 055,Royal Inscription,,Sennacherib,,Nineveh,2,7,0,5,0,0,,0.0,1.4,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003529.json
Q003530,RINAP 3 056,Royal Inscription,,Sennacherib,,Nineveh,2,8,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003530.json
Q003531,RINAP 3 057,Royal Inscription,,Sennacherib,,Nineveh,2,5,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003531.json
Q003532,RINAP 3 058,Royal Inscription,,Sennacherib,,Nineveh,2,5,0,2,0,0,,0.0,2.5,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003532.json
Q003533,RINAP 3 059,Royal Inscription,,Sennacherib,,Nineveh,2,5,0,2,0,0,,0.0,2.5,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003533.json
Q003534,RINAP 3 060,Royal Inscription,,Sennacherib,,Nineveh,3,5,0,3,0,0,,0.0,1.6666666666666667,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003534.json
Q003535,RINAP 3 061,Royal Inscription,,Sennacherib,,Nineveh,4,12,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003535.json
Q003536,RINAP 3 062,Royal Inscription,,Sennacherib,,Nineveh,4,10,0,3,0,0,,0.0,3.3333333333333335,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003536.json
Q003537,RINAP 3 063,Royal Inscription,,Sennacherib,,Nineveh,4,13,0,7,0,0,,0.0,1.8571428571428572,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003537.json
Q003538,RINAP 3 064,Royal Inscription,,Sennacherib,,Nineveh,4,11,0,4,0,0,,0.0,2.75,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003538.json
Q003539,RINAP 3 065,Royal Inscription,,Sennacherib,,Nineveh,4,6,0,4,0,0,,0.0,1.5,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003539.json
Q003540,RINAP 3 066,Royal Inscription,,Sennacherib,,Nineveh,4,14,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003540.json
Q003541,RINAP 3 067,Royal Inscription,,Sennacherib,,Nineveh,3,6,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003541.json
Q003542,RINAP 3 068,Royal Inscription,,Sennacherib,,Nineveh,1,5,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003542.json
Q003543,RINAP 3 069,Royal Inscription,,Sennacherib,,Nineveh,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003543.json
Q003544,RINAP 3 070,Royal Inscription,,Sennacherib,,Nineveh,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003544.json
Q003545,RINAP 3 071,Royal Inscription,,Sennacherib,,Nineveh,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003545.json
Q003546,RINAP 3 072,Royal Inscription,,Sennacherib,,Nineveh,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003546.json
Q003547,RINAP 3 073,Royal Inscription,,Sennacherib,,Nineveh,4,21,0,1,0,0,,0.0,21.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003547.json
Q003548,RINAP 3 074,Royal Inscription,,Sennacherib,,Nineveh,6,40,0,2,0,0,,0.0,20.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003548.json
Q003549,RINAP 3 075,Royal Inscription,,Sennacherib,,Nineveh,4,22,0,3,0,0,,0.0,7.333333333333333,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003549.json
Q003550,RINAP 3 076,Royal Inscription,,Sennacherib,,Nineveh,3,16,0,3,0,0,,0.0,5.333333333333333,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003550.json
Q003551,RINAP 3 077,Royal Inscription,,Sennacherib,,Nineveh,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003551.json
Q003552,RINAP 3 078,Royal Inscription,,Sennacherib,,Nineveh,2,14,0,1,0,0,,0.0,14.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003552.json
Q003553,RINAP 3 079,Royal Inscription,,Sennacherib,,Nineveh,2,21,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003553.json
Q003554,RINAP 3 080,Royal Inscription,,Sennacherib,,Nineveh,4,13,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003554.json
Q003555,RINAP 3 081,Royal Inscription,,Sennacherib,,Nineveh,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003555.json
Q003556,RINAP 3 082,Royal Inscription,,Sennacherib,,Nineveh,4,15,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003556.json
Q003557,RINAP 3 083,Royal Inscription,,Sennacherib,,Nineveh,4,14,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003557.json
Q003558,RINAP 3 084,Royal Inscription,,Sennacherib,,Nineveh,3,8,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003558.json
Q003559,RINAP 3 085,Royal Inscription,,Sennacherib,,Nineveh,3,9,0,1,0,0,,0.0,9.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003559.json
Q003560,RINAP 3 086,Royal Inscription,,Sennacherib,,Nineveh,6,31,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003560.json
Q003561,RINAP 3 087,Royal Inscription,,Sennacherib,,Nineveh,2,10,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003561.json
Q003562,RINAP 3 088,Royal Inscription,,Sennacherib,,Nineveh,2,7,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003562.json
Q003563,RINAP 3 089,Royal Inscription,,Sennacherib,,Nineveh,2,11,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003563.json
Q003564,RINAP 3 090,Royal Inscription,,Sennacherib,,Nineveh,2,9,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003564.json
Q003565,RINAP 3 091,Royal Inscription,,Sennacherib,,Nineveh,3,11,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003565.json
Q003566,RINAP 3 092,Royal Inscription,,Sennacherib,,Nineveh,5,20,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003566.json
Q003567,RINAP 3 093,Royal Inscription,,Sennacherib,,Nineveh,3,12,0,2,0,0,,0.0,6.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003567.json
Q003568,RINAP 3 094,Royal Inscription,,Sennacherib,,Nineveh,3,19,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003568.json
Q003569,RINAP 3 095,Royal Inscription,,Sennacherib,,Nineveh,4,18,0,2,0,0,,0.0,9.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003569.json
Q003570,RINAP 3 096,Royal Inscription,,Sennacherib,,Nineveh,2,11,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003570.json
Q003571,RINAP 3 097,Royal Inscription,,Sennacherib,,Nineveh,2,17,0,3,0,0,,0.0,5.666666666666667,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003571.json
Q003572,RINAP 3 098,Royal Inscription,,Sennacherib,,Nineveh,3,16,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003572.json
Q003573,RINAP 3 099,Royal Inscription,,Sennacherib,,Nineveh,3,15,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003573.json
Q003574,RINAP 3 100,Royal Inscription,,Sennacherib,,Nineveh,3,14,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003574.json
Q003575,RINAP 3 101,Royal Inscription,,Sennacherib,,Nineveh,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003575.json
Q003576,RINAP 3 102,Royal Inscription,,Sennacherib,,Nineveh,5,11,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003576.json
Q003577,RINAP 3 103,Royal Inscription,,Sennacherib,,Nineveh,8,30,0,10,0,0,,0.0,3.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003577.json
Q003578,RINAP 3 104,Royal Inscription,,Sennacherib,,Nineveh,8,21,0,8,0,0,,0.0,2.625,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003578.json
Q003579,RINAP 3 105,Royal Inscription,,Sennacherib,,Nineveh,9,26,0,13,0,0,,0.0,2.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003579.json
Q003911,RINAP 3 106,Royal Inscription,,Sennacherib,,Nineveh,6,29,0,14,0,0,,0.0,2.0714285714285716,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003911.json
Q003912,RINAP 3 107,Royal Inscription,,Sennacherib,,Nineveh,6,24,0,9,0,0,,0.0,2.6666666666666665,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003912.json
Q003913,RINAP 3 108,Royal Inscription,,Sennacherib,,Nineveh,5,20,0,7,0,0,,0.0,2.857142857142857,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003913.json
Q003914,RINAP 3 109,Royal Inscription,,Sennacherib,,Nineveh,7,25,0,5,0,0,,0.0,5.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003914.json
Q003915,RINAP 3 110,Royal Inscription,,Sennacherib,,Nineveh,10,28,0,11,0,0,,0.0,2.5454545454545454,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003915.json
Q003916,RINAP 3 111,Royal Inscription,,Sennacherib,,Nineveh,5,23,0,7,0,0,,0.0,3.2857142857142856,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003916.json
Q003917,RINAP 3 112,Royal Inscription,,Sennacherib,,Nineveh,7,25,0,9,0,0,,0.0,2.7777777777777777,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003917.json
Q003918,RINAP 3 113,Royal Inscription,,Sennacherib,,Nineveh,7,27,0,8,0,0,,0.0,3.375,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003918.json
Q003919,RINAP 3 114,Royal Inscription,,Sennacherib,,Nineveh,10,23,0,5,0,0,,0.0,4.6,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003919.json
Q003920,RINAP 3 115,Royal Inscription,,Sennacherib,,Nineveh,7,25,0,9,0,0,,0.0,2.7777777777777777,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003920.json
Q003921,RINAP 3 116,Royal Inscription,,Sennacherib,,Nineveh,5,22,0,4,0,0,,0.0,5.5,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003921.json
Q003922,RINAP 3 117,Royal Inscription,,Sennacherib,,Nineveh,9,35,0,11,0,0,,0.0,3.1818181818181817,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003922.json
Q003923,RINAP 3 118,Royal Inscription,,Sennacherib,,Nineveh,8,30,0,11,0,0,,0.0,2.727272727272727,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003923.json
Q003924,RINAP 3 119,Royal Inscription,,Sennacherib,,Nineveh,7,22,0,9,0,0,,0.0,2.4444444444444446,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003924.json
Q003925,RINAP 3 120,Royal Inscription,,Sennacherib,,Nineveh,8,19,0,2,0,0,,0.0,9.5,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003925.json
Q003926,RINAP 3 121,Royal Inscription,,Sennacherib,,Nineveh,9,21,0,6,0,0,,0.0,3.5,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003926.json
Q003927,RINAP 3 122,Royal Inscription,,Sennacherib,,Nineveh,4,19,0,6,0,0,,0.0,3.1666666666666665,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003927.json
Q003928,RINAP 3 123,Royal Inscription,,Sennacherib,,Nineveh,6,24,0,7,0,0,,0.0,3.4285714285714284,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003928.json
Q003929,RINAP 3 124,Royal Inscription,,Sennacherib,,Nineveh,3,12,0,5,0,0,,0.0,2.4,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003929.json
Q003930,RINAP 3 125,Royal Inscription,,Sennacherib,,Nineveh,2,7,0,2,0,0,,0.0,3.5,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003930.json
Q003931,RINAP 3 126,Royal Inscription,,Sennacherib,,Nineveh,6,30,0,13,0,0,,0.0,2.3076923076923075,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003931.json
Q003932,RINAP 3 127,Royal Inscription,,Sennacherib,,Nineveh,4,16,0,9,0,0,,0.0,1.7777777777777777,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003932.json
Q003933,RINAP 3 128,Royal Inscription,,Sennacherib,,Nineveh,4,16,0,5,0,0,,0.0,3.2,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003933.json
Q003934,RINAP 3 129,Royal Inscription,,Sennacherib,,Nineveh,4,16,0,5,0,0,,0.0,3.2,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003934.json
Q003935,RINAP 3 130,Royal Inscription,,Sennacherib,,Nineveh,4,14,0,8,0,0,,0.0,1.75,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003935.json
Q003936,RINAP 3 131,Royal Inscription,,Sennacherib,,Nineveh,3,6,0,3,0,0,,0.0,2.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003936.json
Q003937,RINAP 3 132,Royal Inscription,,Sennacherib,,Nineveh,4,46,0,1,0,0,,0.0,46.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003937.json
Q003938,RINAP 3 133,Royal Inscription,,Sennacherib,,Nineveh,3,34,0,1,0,0,,0.0,34.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003938.json
Q003939,RINAP 3 134,Royal Inscription,,Sennacherib,,Nineveh,2,34,0,10,0,0,,0.0,3.4,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003939.json
Q003940,RINAP 3 135,Royal Inscription,,Sennacherib,,Nineveh,3,30,0,4,0,0,,0.0,7.5,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003940.json
Q003941,RINAP 3 136,Royal Inscription,,Sennacherib,,Nineveh,9,42,0,5,0,0,,0.0,8.4,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003941.json
Q003942,RINAP 3 137,Royal Inscription,,Sennacherib,,Nineveh,2,8,0,5,0,0,,0.0,1.6,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003942.json
Q003943,RINAP 3 138,Royal Inscription,,Sennacherib,,Nineveh,9,39,0,3,0,0,,0.0,13.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003943.json
Q003944,RINAP 3 139,Royal Inscription,,Sennacherib,,Nineveh,6,34,0,12,0,0,,0.0,2.8333333333333335,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003944.json
Q003945,RINAP 3 140,Royal Inscription,,Sennacherib,,Nineveh,4,68,0,28,0,0,,0.0,2.4285714285714284,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003945.json
Q003946,RINAP 3 141,Royal Inscription,,Sennacherib,,Nineveh,3,18,0,11,0,0,,0.0,1.6363636363636365,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003946.json
Q003947,RINAP 3 142,Royal Inscription,,Sennacherib,,Nineveh,3,21,0,8,0,0,,0.0,2.625,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003947.json
Q003948,RINAP 3 143,Royal Inscription,,Sennacherib,,Nineveh,1,8,0,5,0,0,,0.0,1.6,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003948.json
Q003949,RINAP 3 144,Royal Inscription,,Sennacherib,,Nineveh,2,4,0,3,0,0,,0.0,1.3333333333333333,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003949.json
Q003950,RINAP 3 145,Royal Inscription,,Sennacherib,,Nineveh,3,19,0,11,0,0,,0.0,1.7272727272727273,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003950.json
Q003951,RINAP 3 146,Royal Inscription,,Sennacherib,,Nineveh,5,51,0,21,0,0,,0.0,2.4285714285714284,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003951.json
Q003952,RINAP 3 147,Royal Inscription,,Sennacherib,,Nineveh,5,50,0,24,0,0,,0.0,2.0833333333333335,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003952.json
Q003953,RINAP 3 148,Royal Inscription,,Sennacherib,,Nineveh,6,36,0,12,0,0,,0.0,3.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003953.json
Q003954,RINAP 3 149,Royal Inscription,,Sennacherib,,Nineveh,9,53,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003954.json
Q003955,RINAP 3 150,Royal Inscription,,Sennacherib,,Nineveh,1,2,0,1,0,0,,0.0,2.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003955.json
Q003956,RINAP 3 151,Royal Inscription,,Sennacherib,,Nineveh,8,45,0,17,0,0,,0.0,2.6470588235294117,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003956.json
Q003957,RINAP 3 152,Royal Inscription,,Sennacherib,,Nineveh,4,31,0,6,0,0,,0.0,5.166666666666667,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003957.json
Q003958,RINAP 3 153,Royal Inscription,,Sennacherib,,Nineveh,22,137,0,25,0,0,,0.0,5.48,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003958.json
Q003959,RINAP 3 154,Royal Inscription,,Sennacherib,,Nineveh,11,74,0,34,0,0,,0.0,2.176470588235294,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003959.json
Q003960,RINAP 3 155,Royal Inscription,,Sennacherib,,Nineveh,3,23,0,13,0,0,,0.0,1.7692307692307692,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003960.json
Q003961,RINAP 3 156,Royal Inscription,,Sennacherib,,Nineveh,3,19,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003961.json
Q003962,RINAP 3 157,Royal Inscription,,Sennacherib,,Nineveh,2,11,0,1,0,0,,0.0,11.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003962.json
Q003963,RINAP 3 158,Royal Inscription,,Sennacherib,,Nineveh,4,16,0,7,0,0,,0.0,2.2857142857142856,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003963.json
Q003964,RINAP 3 159,Royal Inscription,,Sennacherib,,Nineveh,6,49,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003964.json
Q003965,RINAP 3 160,Royal Inscription,,Sennacherib,,Nineveh,1,10,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003965.json
Q003966,RINAP 3 161,Royal Inscription,,Sennacherib,,Nineveh,20,124,0,22,0,0,,0.0,5.636363636363637,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003966.json
Q003967,RINAP 3 162,Royal Inscription,,Sennacherib,,Nineveh,5,9,0,6,0,0,,0.0,1.5,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003967.json
Q003968,RINAP 3 163,Royal Inscription,,Sennacherib,,Nineveh,2,8,0,4,0,0,,0.0,2.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003968.json
Q003969,RINAP 3 164,Royal Inscription,,Sennacherib,,Ashur,6,48,0,10,0,0,,0.0,4.8,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003969.json
Q003970,RINAP 3 165,Royal Inscription,,Sennacherib,,Ashur,3,11,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003970.json
Q003971,,,,Sennacherib,,Ashur,8,75,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003971.json
Q003972,RINAP 3 167,Royal Inscription,,Sennacherib,,Ashur,10,43,0,18,0,0,,0.0,2.388888888888889,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003972.json
Q003973,RINAP 3 168,Royal Inscription,,Sennacherib,,Ashur,9,59,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003973.json
Q003974,,,,Sennacherib,,Ashur,5,23,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003974.json
Q003975,,,,Sennacherib,,Ashur,3,12,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003975.json
Q003976,RINAP 3 171,Royal Inscription,,Sennacherib,,Ashur,7,25,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003976.json
Q003977,,,,Sennacherib,,Ashur,6,33,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003977.json
Q003978,,,,Sennacherib,,Ashur,10,41,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003978.json
Q003979,,,,Sennacherib,,Ashur,6,36,0,8,0,0,,0.0,4.5,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003979.json
Q003980,RINAP 3 175,Royal Inscription,,Sennacherib,,Ashur,10,43,0,8,0,0,,0.0,5.375,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003980.json
Q003981,RINAP 3 176,Royal Inscription,,Sennacherib,,Ashur,3,10,0,5,0,0,,0.0,2.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003981.json
Q003982,RINAP 3 177,Royal Inscription,,Sennacherib,,Ashur,3,9,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003982.json
Q003983,RINAP 3 178,Royal Inscription,,Sennacherib,,Ashur,5,24,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003983.json
Q003984,RINAP 3 179,Royal Inscription,,Sennacherib,,Ashur,4,8,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003984.json
Q003985,RINAP 3 180,Royal Inscription,,Sennacherib,,Ashur,6,20,0,2,0,0,,0.0,10.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003985.json
Q003986,,,,Sennacherib,,Ashur,8,28,0,0,0,0,,0.0,0.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003986.json
Q003987,,,,Sennacherib,,Ashur,7,29,0,1,0,0,,0.0,29.0,0.0,0.0,jsons_unzipped/rinap/rinap3/corpusjson/Q003987.json
